Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
266 Rockbridge Road Northwest,Lilburn,GA,30047.0,"$1,395 ",,16.0,Single-Family Home,"1,794",,3.0,3.0,2.0,2.0,61.0,40.0,178.0,,,,1.0,6.0,1.0,5.0,1.0,4.0,98.0,1.0,0.0,0.0,14.0,4.0,2.0,2.0,24.0,1.0,19.0,7.0,33.881364000000005,-84.158416,4,6484,3.14,9.93,35.9,1.2,54,2.2,28.0,0.025,0.0096,0.26,0.1,0.0,51,65,37,12,22,9,13,https://www.trulia.com/c/ca/p/ga/lilburn/266-rockbridge-rd-nw-lilburn-ga-30047--1004080800,4046159223.0,13.0,135.0,50410.0,3013.0,131351000000000.0,Block 3013,G5040,U,3817.0,U,S,217678.0,0.0,33.8837406,-84.1581227
2875 Winchester Drive,Cumming,GA,30041.0,"$1,473 ",,13.0,Single-Family Home,"1,248",,3.0,3.0,2.0,2.0,16.0,597.0,165.0,,,,1.0,7.0,1.0,7.0,1.0,8.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,34.228998,-84.081387,4,4159,3.14,9.42,36.3,0.502,40,1.3,78.0,0.013999999999999999,0.0089,0.34,0.033,2.7000000000000002e-05,18,14,22,3,5,5,9,https://www.trulia.com/c/ca/p/ga/cumming/2875-winchester-dr-cumming-ga-30041--1007757453,4048448577.0,13.0,117.0,130504.0,2011.0,131171000000000.0,Block 2011,G5040,U,3817.0,U,S,67947.0,0.0,34.2279556,-84.08090990000001
505 Summerhill Place,Alpharetta,GA,30022.0,"$1,800 ",1983.0,32.0,Single-Family Home,,,3.0,3.0,2.0,2.0,97.0,91.0,378.0,,,,1.0,8.0,1.0,6.0,1.0,7.0,98.0,1.0,0.0,0.0,34.0,2.0,2.0,6.0,102.0,5.0,21.0,11.0,34.036221999999995,-84.28302,4,7758,3.14,9.86,36.2,1.01,51,1.9,140.0,0.0021,0.011000000000000001,0.18,0.08800000000000001,0.00057,21,29,12,3,3,7,10,https://www.trulia.com/c/ca/p/ga/alpharetta/505-summerhill-pl-alpharetta-ga-30022--1004551536,4010083797.0,13.0,121.0,11427.0,3010.0,131210000000000.0,Block 3010,G5040,U,3817.0,U,S,61374.0,0.0,34.036451799999995,-84.2821655
1450 Timber Walk Drive,Loganville,GA,30052.0,"$1,695 ",,35.0,Single-Family Home,"2,298",,3.0,3.0,2.0,2.0,17.0,7.0,30.0,,,,1.0,8.0,1.0,9.0,1.0,8.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.890479,-83.87366899999999,4,1859,3.14,9.7,36.2,0.7879999999999999,48,1.8,3.6,0.0036,0.008,0.08900000000000001,0.035,0.0,30,33,27,6,7,5,8,https://www.trulia.com/c/ca/p/ga/loganville/1450-timber-walk-dr-loganville-ga-30052--2029552036,4047075368.0,13.0,135.0,50726.0,1008.0,131351000000000.0,Block 1008,G5040,U,3817.0,U,S,1648105.0,0.0,33.8928623,-83.8796334
3140 Serenade Court,Alpharetta,GA,30004.0,"$1,800 ",,24.0,Single-Family Home,"1,684",,3.0,3.0,2.0,2.0,8.0,116.0,80.0,,,,1.0,8.0,1.0,8.0,1.0,9.0,98.0,1.0,0.0,0.0,24.0,5.0,1.0,2.0,25.0,2.0,15.0,15.0,34.109495,-84.265374,4,13913,3.14,9.71,36.4,0.992,48,1.8,230.0,0.021,0.011000000000000001,0.26,0.059000000000000004,6.9e-05,35,48,21,3,4,10,7,https://www.trulia.com/c/ca/p/ga/alpharetta/3140-serenade-ct-alpharetta-ga-30004--1072646196,4045225920.0,13.0,121.0,11614.0,2009.0,131210000000000.0,Block 2009,G5040,U,3817.0,U,S,521091.0,0.0,34.111312700000006,-84.2662542
86 Sandalwood Circle,Lawrenceville,GA,30046.0,"$1,300 ",,2.0,Multi-Family,"1,450",,3.0,3.0,2.0,2.0,103.0,85.0,352.0,,,,1.0,6.0,0.0,0.0,1.0,5.0,97.0,2.0,0.0,0.0,37.0,6.0,2.0,5.0,68.0,4.0,34.0,10.0,33.946495,-83.979947,4,8011,3.14,9.71,36.2,0.992,50,1.9,210.0,0.053,0.0083,0.45,0.051,7.5e-05,71,69,72,7,35,9,13,https://www.trulia.com/c/ca/p/ga/lawrenceville/86-sandalwood-cir-lawrenceville-ga-30046--2029547516,4048296582.0,13.0,135.0,50522.0,2011.0,131351000000000.0,Block 2011,G5040,U,3817.0,U,S,16947.0,0.0,33.9467613,-83.97983
5533 La Fleur Trail,Lithonia,GA,30038.0,"$1,150 ",,10.0,Single-Family Home,"1,708",,3.0,3.0,2.0,2.0,61.0,1.0,56.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,95.0,5.0,0.0,0.0,10.0,2.0,0.0,3.0,13.0,0.0,13.0,1.0,33.685520000000004,-84.163536,4,10450,3.14,9.85,35.2,1.49,52,2.4,300.0,0.034,0.0092,0.24,0.064,0.034,69,99,40,1,10,6,7,https://www.trulia.com/c/ca/p/ga/lithonia/5533-la-fleur-trl-lithonia-ga-30038--2029423108,4048532894.0,13.0,89.0,23427.0,1000.0,130890000000000.0,Block 1000,G5040,U,3817.0,U,S,937054.0,0.0,33.68145,-84.16285909999999
2926 Winding Grove Drive,Lithonia,GA,30038.0,"$1,650 ",,0.0,Single-Family Home,"1,375",,3.0,3.0,2.0,2.0,61.0,1.0,56.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,95.0,5.0,0.0,0.0,29.0,2.0,2.0,4.0,27.0,1.0,11.0,9.0,33.698608,-84.18037,4,5821,3.14,9.85,35.1,1.4,53,2.4,320.0,0.027000000000000003,0.0093,0.2,0.071,0.1,62,99,26,0,13,8,9,https://www.trulia.com/c/ca/p/ga/lithonia/2926-winding-grove-dr-lithonia-ga-30038--1006075400,4049014316.0,13.0,89.0,23416.0,1005.0,130890000000000.0,Block 1005,G5040,U,3817.0,U,S,561433.0,0.0,33.697976399999995,-84.1776308
632 McKoy Street,Decatur,GA,30030.0,"$2,750 ",1940.0,2.0,Single-Family Home,"1,908",,3.0,3.0,2.0,2.0,39.0,10.0,96.0,,,,2.0,8.0,1.0,7.0,1.0,9.0,87.0,6.0,0.0,2.0,29.0,2.0,12.0,5.0,21.0,4.0,12.0,21.0,33.756786,-84.300237,4,12998,3.14,10.0,34.8,1.29,56,2.6,19.0,0.64,0.011000000000000001,0.37,0.09300000000000001,0.0,32,42,23,1,8,10,10,https://www.trulia.com/c/ca/p/ga/decatur/632-mckoy-st-decatur-ga-30030--1004253482,4010905638.0,13.0,89.0,22700.0,3020.0,130890000000000.0,Block 3020,G5040,U,3817.0,U,S,163261.0,0.0,33.7576603,-84.2981199
3818 Humber Court,Cumming,GA,30040.0,"$1,575 ",,60.0,Single-Family Home,"1,892",,3.0,3.0,2.0,2.0,14.0,990.0,137.0,,,,1.0,7.0,1.0,9.0,1.0,7.0,98.0,1.0,0.0,0.0,12.0,3.0,0.0,2.0,18.0,0.0,5.0,4.0,34.265214,-84.094175,4,1815,3.14,9.3,36.2,0.775,43,1.4,78.0,0.13,0.009000000000000001,0.21,0.028999999999999998,1.6e-06,33,37,28,2,9,5,14,https://www.trulia.com/c/ca/p/ga/cumming/3818-humber-ct-cumming-ga-30040--1043452792,4045768837.0,13.0,117.0,130205.0,1000.0,131171000000000.0,Block 1000,G5040,U,3817.0,U,S,2021644.0,0.0,34.2614379,-84.0969249
280 Mountainview Drive,Covington,GA,30016.0,"$1,225 ",,22.0,Single-Family Home,"1,212",,3.0,3.0,2.0,2.0,,,6.0,,169.0,,1.0,4.0,1.0,4.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.525537,-83.909385,4,1636,3.14,9.76,35.9,0.642,49,1.9,13.0,0.18,0.011000000000000001,0.18,0.024,0.0035,54,63,46,1,14,4,8,https://www.trulia.com/c/ca/p/ga/covington/280-mountainview-dr-covington-ga-30016--1004808860,4048108788.0,13.0,217.0,100600.0,1053.0,132171000000000.0,Block 1053,G5040,U,3817.0,U,S,230486.0,0.0,33.5239903,-83.9073413
3469 Mansfield Lane,Snellville,GA,30039.0,"$1,345 ",1986.0,106.0,Single-Family Home,,,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,29.0,6.0,0.0,1.0,35.0,1.0,22.0,6.0,33.811011,-84.030315,4,7125,3.14,9.79,35.9,0.872,50,1.9,110.0,0.031,0.0085,0.084,0.045,0.0007700000000000001,58,73,43,7,11,8,7,https://www.trulia.com/c/ca/p/ga/snellville/3469-mansfield-ln-snellville-ga-30039--1044941633,4043487852.0,13.0,135.0,50722.0,1013.0,131351000000000.0,Block 1013,G5040,U,3817.0,U,S,113107.0,0.0,33.8106334,-84.0311849
220 Red Oak Lane,Alpharetta,GA,30009.0,"$1,995 ",,9.0,Single-Family Home,"2,200",,3.0,3.0,2.0,2.0,8.0,11.0,24.0,,,,1.0,6.0,1.0,8.0,1.0,9.0,99.0,0.0,0.0,0.0,89.0,3.0,14.0,10.0,88.0,9.0,65.0,22.0,34.076801,-84.286652,4,9015,3.14,9.76,36.3,1.07,49,1.9,520.0,0.017,0.011000000000000001,0.15,0.065,0.00014,38,54,21,5,4,10,8,https://www.trulia.com/c/ca/p/ga/alpharetta/220-red-oak-ln-alpharetta-ga-30009--2029246362,4048550527.0,13.0,121.0,11616.0,1014.0,131210000000000.0,Block 1014,G5040,U,3817.0,U,S,474504.0,0.0,34.0773386,-84.28784240000002
4412 Raptor Place,Snellville,GA,30039.0,"$1,295 ",2003.0,9.0,Single-Family Home,"1,479",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,33.775405,-84.0412,4,7291,3.14,9.8,35.9,0.8079999999999999,49,1.9,81.0,0.022000000000000002,0.0086,0.11,0.04,0.0044,55,76,34,3,5,5,6,https://www.trulia.com/c/ca/p/ga/snellville/4412-raptor-pl-snellville-ga-30039--1002219823,4048580646.0,13.0,135.0,50709.0,1009.0,131351000000000.0,Block 1009,G5040,U,3817.0,U,S,264008.0,0.0,33.7747684,-84.0397745
1439 Ashbrook Drive,Lawrenceville,GA,30043.0,"$1,300 ",1985.0,34.0,Single-Family Home,,,3.0,3.0,2.0,2.0,67.0,104.0,222.0,,,,1.0,8.0,1.0,7.0,1.0,8.0,98.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,6.0,4.0,33.988878,-84.02264699999999,4,10150,3.14,9.72,36.3,1.1,51,2.0,44.0,0.0075,0.0087,0.99,0.065,0.25,39,51,26,8,7,7,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/1439-ashbrook-dr-lawrenceville-ga-30043--2029489727,4047527015.0,13.0,135.0,50549.0,2000.0,131351000000000.0,Block 2000,G5040,U,3817.0,U,S,652740.0,0.0,33.9866338,-84.0195526
1240 Opal Circle,Lawrenceville,GA,30043.0,"$1,379 ",,2.0,Single-Family Home,"1,390",,3.0,3.0,2.0,2.0,67.0,104.0,222.0,,,,1.0,7.0,0.0,0.0,1.0,8.0,98.0,2.0,0.0,0.0,41.0,3.0,5.0,3.0,42.0,1.0,36.0,9.0,33.966755,-84.049688,4,6387,3.14,9.75,36.3,1.17,52,2.1,37.0,0.013999999999999999,0.0088,0.3,0.076,0.047,53,62,45,9,13,6,8,https://www.trulia.com/c/ca/p/ga/lawrenceville/1240-opal-cir-lawrenceville-ga-30043--1070860478,4047502032.0,13.0,135.0,50511.0,2000.0,131351000000000.0,Block 2000,G5040,U,3817.0,U,S,1141378.0,39176.0,33.967076299999995,-84.0519796
253 Eastgate Circle,Marietta,GA,30008.0,"$1,005 ",,6.0,Single-Family Home,"1,152",,3.0,3.0,2.0,2.0,,28.0,132.0,,44.0,,1.0,5.0,1.0,5.0,1.0,3.0,94.0,3.0,0.0,0.0,13.0,2.0,0.0,2.0,14.0,3.0,12.0,6.0,33.9037,-84.599114,4,7211,3.14,9.97,35.3,0.8540000000000001,49,1.9,63.0,0.025,0.016,0.11,0.034,0.00032,55,68,42,3,13,6,8,https://www.trulia.com/c/ca/p/ga/marietta/253-eastgate-cir-marietta-ga-30008--2179509828,4035473810.0,13.0,67.0,30905.0,3002.0,130670000000000.0,Block 3002,G5040,U,3817.0,U,S,1183715.0,0.0,33.8984905,-84.5948473
2600 Golfview Terrace Southeast #A,Conyers,GA,30013.0,$800 ,,16.0,Single-Family Home,"1,050",,3.0,3.0,2.0,2.0,1.0,,1.0,,,,1.0,5.0,1.0,5.0,1.0,4.0,96.0,2.0,0.0,0.0,23.0,1.0,1.0,2.0,17.0,0.0,20.0,3.0,33.619784,-83.977852,4,4701,3.14,9.79,35.7,0.935,50,2.0,38.0,0.027000000000000003,0.01,0.27,0.031,0.0005099999999999999,55,84,25,1,7,7,8,https://www.trulia.com/c/ca/p/ga/conyers/2600-golfview-ter-se-a-conyers-ga-30013--2353561332,4048398693.0,13.0,247.0,60307.0,1001.0,132471000000000.0,Block 1001,G5040,U,3817.0,U,S,32093.0,0.0,33.6199095,-83.9783838
4441 Ford Place,Snellville,GA,30039.0,"$1,245 ",,15.0,Single-Family Home,"2,024",,3.0,3.0,2.0,2.0,66.0,56.0,157.0,,,,1.0,5.0,1.0,6.0,1.0,3.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,33.769321999999995,-84.045215,4,3689,3.14,9.8,35.8,0.812,49,1.9,64.0,0.013999999999999999,0.0087,0.12,0.04,0.006999999999999999,59,78,39,4,7,5,7,https://www.trulia.com/c/ca/p/ga/snellville/4441-ford-pl-snellville-ga-30039--1073364954,4048371516.0,13.0,135.0,50709.0,1025.0,131351000000000.0,Block 1025,G5040,U,3817.0,U,S,443408.0,0.0,33.7693678,-84.04297609999999
6032 Old Wellborn Trace,Lithonia,GA,30058.0,"$1,195 ",,23.0,Single-Family Home,"1,700",,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,92.0,7.0,0.0,0.0,18.0,1.0,1.0,0.0,8.0,0.0,15.0,1.0,33.720508,-84.143962,4,15341,3.14,9.86,35.3,1.29,54,2.4,190.0,0.033,0.0091,0.89,0.055,0.0024,74,98,50,1,9,6,6,https://www.trulia.com/c/ca/p/ga/lithonia/6032-old-wellborn-trce-lithonia-ga-30058--2029587118,4037514716.0,13.0,89.0,23309.0,1000.0,130890000000000.0,Block 1000,G5040,U,3817.0,U,S,101181.0,0.0,33.7229064,-84.1452441
5104 Fairington Ridge Circle,Lithonia,GA,30038.0,"$1,000 ",2006.0,22.0,Single-Family Home,,,3.0,3.0,2.0,2.0,61.0,1.0,56.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,95.0,5.0,0.0,0.0,21.0,1.0,1.0,2.0,17.0,0.0,7.0,2.0,33.698663,-84.152857,4,10478,3.14,9.85,35.2,1.63,53,2.4,730.0,0.035,0.0091,0.3,0.061,0.021,72,98,46,1,12,7,6,https://www.trulia.com/c/ca/p/ga/lithonia/5104-fairington-ridge-cir-lithonia-ga-30038--2029422020,4048088541.0,13.0,89.0,23428.0,3003.0,130890000000000.0,Block 3003,G5040,U,3817.0,U,S,1623194.0,24301.0,33.695364500000004,-84.15641120000001
2565 Freemans Walk Drive,Dacula,GA,30019.0,"$1,444 ",,6.0,Single-Family Home,"1,865",,3.0,3.0,2.0,2.0,22.0,11.0,55.0,,,,1.0,7.0,1.0,8.0,1.0,7.0,98.0,1.0,0.0,0.0,28.0,2.0,0.0,4.0,25.0,3.0,20.0,14.0,33.996456,-83.900686,4,3530,3.14,9.64,36.2,0.836,47,1.7,8.7,0.024,0.0079,0.27,0.036000000000000004,0.0,29,36,22,1,7,5,11,https://www.trulia.com/c/ca/p/ga/dacula/2565-freemans-walk-dr-dacula-ga-30019--1011063039,4048670551.0,13.0,135.0,50607.0,1044.0,131351000000000.0,Block 1044,G5040,U,3817.0,U,S,498753.0,0.0,33.995186,-83.8976882
3279 Tulip Drive,Decatur,GA,30032.0,"$1,050 ",1965.0,37.0,Single-Family Home,"1,250",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,26.0,3.0,3.0,0.0,20.0,0.0,17.0,1.0,33.74821,-84.241003,4,9818,3.14,9.95,34.9,1.32,55,2.6,920.0,0.38,0.01,0.12,0.08199999999999999,0.0,72,90,55,1,18,8,10,https://www.trulia.com/c/ca/p/ga/decatur/3279-tulip-dr-decatur-ga-30032--1001984226,4047099107.0,13.0,89.0,23107.0,1012.0,130890000000000.0,Block 1012,G5040,U,3817.0,U,S,95430.0,0.0,33.7557134,-84.24253359999999
2457 Stancrest Lane,Lawrenceville,GA,30044.0,"$1,475 ",,1.0,Single-Family Home,"1,727",,3.0,3.0,2.0,2.0,83.0,31.0,133.0,,,,1.0,6.0,1.0,6.0,0.0,0.0,97.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,5.0,1.0,10.0,1.0,33.921898999999996,-84.05574399999999,4,9909,3.14,9.78,36.2,1.13,52,2.0,34.0,0.025,0.0089,0.13,0.075,0.06,49,66,33,14,12,7,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/2457-stancrest-ln-lawrenceville-ga-30044--2029514541,4046992655.0,13.0,135.0,50532.0,2006.0,131351000000000.0,Block 2006,G5040,U,3817.0,U,S,616014.0,9244.0,33.9221159,-84.0580662
230 Lassiter Drive,Covington,GA,30016.0,"$1,260 ",,0.0,Single-Family Home,"1,637",,3.0,3.0,2.0,2.0,,,6.0,,169.0,,1.0,4.0,1.0,4.0,1.0,4.0,99.0,1.0,0.0,0.0,13.0,3.0,0.0,1.0,13.0,0.0,9.0,5.0,33.579208,-83.970748,4,3427,3.14,9.76,35.7,0.8420000000000001,50,2.1,0.018000000000000002,0.034,0.011000000000000001,0.11,0.03,0.00028,53,66,40,6,13,5,10,https://www.trulia.com/c/ca/p/ga/covington/230-lassiter-dr-covington-ga-30016--1007078003,4049014318.0,13.0,217.0,100903.0,1033.0,132171000000000.0,Block 1033,G5040,U,3817.0,U,S,740641.0,6300.0,33.581487700000004,-83.9712052
3379 Woods Drive,Decatur,GA,30032.0,"$1,249 ",1956.0,0.0,Single-Family Home,"1,579",,3.0,3.0,2.0,2.0,339.0,62.0,301.0,,,,1.0,2.0,1.0,3.0,1.0,3.0,84.0,15.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,2.0,6.0,2.0,33.723656,-84.25115100000001,4,8934,3.14,9.92,34.8,1.4,54,2.8,1900.0,0.32,0.01,0.15,0.1,0.0024,72,93,52,0,16,6,19,https://www.trulia.com/c/ca/p/ga/decatur/3379-woods-dr-decatur-ga-30032--1072798167,4049001404.0,13.0,89.0,23506.0,3015.0,130890000000000.0,Block 3015,G5040,U,3817.0,U,S,100552.0,0.0,33.72303529999999,-84.24709449999999
757 Bedrock Run,Lawrenceville,GA,30043.0,"$1,775 ",1988.0,80.0,Single-Family Home,"1,810",,3.0,3.0,2.0,2.0,67.0,104.0,222.0,,,,1.0,6.0,1.0,7.0,1.0,8.0,98.0,2.0,0.0,0.0,9.0,2.0,0.0,1.0,6.0,4.0,7.0,4.0,34.037782,-84.006817,4,10487,3.14,9.67,36.3,1.19,50,1.9,300.0,0.0,0.0086,1.7,0.054000000000000006,0.21,38,53,23,4,9,6,7,https://www.trulia.com/c/ca/p/ga/lawrenceville/757-bedrock-run-lawrenceville-ga-30043--2029504502,4044983302.0,13.0,135.0,50208.0,1002.0,131351000000000.0,Block 1002,G5040,U,3817.0,U,S,1683273.0,1405.0,34.0393985,-84.009443
11150 Brookhollow Trail,Alpharetta,GA,30022.0,"$2,000 ",1992.0,3.0,Single-Family Home,"2,094",,3.0,3.0,2.0,2.0,97.0,91.0,378.0,,,,1.0,8.0,1.0,8.0,1.0,9.0,98.0,1.0,0.0,0.0,55.0,3.0,6.0,5.0,40.0,2.0,50.0,25.0,34.056509999999996,-84.224468,4,15871,3.14,9.79,36.3,1.01,50,1.9,230.0,0.027000000000000003,0.01,0.26,0.099,0.00015,30,40,20,5,5,6,8,https://www.trulia.com/c/ca/p/ga/alpharetta/11150-brookhollow-trl-alpharetta-ga-30022--1045860250,4048767056.0,13.0,121.0,11620.0,3003.0,131210000000000.0,Block 3003,G5040,U,3817.0,U,S,255895.0,2270.0,34.058756200000005,-84.22436490000001
855 Simon Ive Drive,Lawrenceville,GA,30045.0,"$1,515 ",,3.0,Single-Family Home,"1,989",,3.0,3.0,2.0,2.0,23.0,8.0,67.0,,,,1.0,6.0,0.0,0.0,1.0,5.0,98.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,33.945155,-83.945528,4,10274,3.14,9.69,36.2,0.855,48,1.7,25.0,0.0029,0.0081,0.48,0.044000000000000004,0.0,51,75,27,1,21,6,6,https://www.trulia.com/c/ca/p/ga/lawrenceville/855-simon-ive-dr-lawrenceville-ga-30045--2029537066,4029937158.0,13.0,135.0,50546.0,3000.0,131351000000000.0,Block 3000,G5040,U,3817.0,U,S,186788.0,0.0,33.947818,-83.9460224
6868 Timbers East Drive,Lithonia,GA,30058.0,"$1,300 ",1979.0,67.0,Single-Family Home,"2,153",,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,2.0,1.0,4.0,1.0,4.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.765436,-84.108195,4,8087,3.14,9.85,35.6,0.882,51,2.0,56.0,0.013999999999999999,0.009000000000000001,0.41,0.046,0.001,61,98,25,1,8,6,6,https://www.trulia.com/c/ca/p/ga/lithonia/6868-timbers-east-dr-lithonia-ga-30058--2029590541,4036531183.0,13.0,89.0,23311.0,2006.0,130890000000000.0,Block 2006,G5040,U,3817.0,U,S,58194.0,0.0,33.765644200000004,-84.1100349
260 Myrtle Grove Lane,Covington,GA,30014.0,"$1,180 ",,8.0,Single-Family Home,"1,226",,3.0,3.0,2.0,2.0,112.0,145.0,321.0,,,,1.0,5.0,1.0,4.0,1.0,4.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.516203000000004,-83.850002,4,582,3.14,9.74,36.1,0.48700000000000004,47,1.7,2.2,0.052000000000000005,0.012,0.099,0.024,0.0044,38,30,45,0,17,8,8,https://www.trulia.com/c/ca/p/ga/covington/260-myrtle-grove-ln-covington-ga-30014--1001602282,4045682141.0,13.0,217.0,100800.0,2019.0,132171000000000.0,Block 2019,G5040,R,,,S,65840.0,0.0,33.5169389,-83.8493012
1934 Patton Place,Lithonia,GA,30058.0,"$1,200 ",,2.0,Single-Family Home,"1,368",,3.0,3.0,2.0,2.0,241.0,15.0,502.0,,,,1.0,2.0,1.0,4.0,1.0,3.0,92.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,10.0,2.0,7.0,2.0,33.733203,-84.15648900000001,4,9297,3.14,9.87,35.3,1.07,53,2.3,19.0,0.039,0.0092,0.59,0.057,0.00093,67,97,37,2,6,7,7,https://www.trulia.com/c/ca/p/ga/lithonia/1934-patton-pl-lithonia-ga-30058--2029580106,4047622377.0,13.0,89.0,23314.0,3011.0,130890000000000.0,Block 3011,G5040,U,3817.0,U,S,32428.0,0.0,33.7339465,-84.1567828
3292 Basking Shade Lane,Decatur,GA,30034.0,"$1,254 ",,2.0,Single-Family Home,"2,303",,3.0,3.0,2.0,2.0,334.0,30.0,403.0,,,,1.0,2.0,1.0,3.0,1.0,5.0,90.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,33.672841999999996,-84.2546,4,7911,3.14,9.86,34.6,1.11,52,2.8,79.0,0.021,0.0099,0.36,0.16,1.7,65,94,36,0,7,8,4,https://www.trulia.com/c/ca/p/ga/decatur/3292-basking-shade-ln-decatur-ga-30034--1005753726,4046159110.0,13.0,89.0,23422.0,2000.0,130890000000000.0,Block 2000,G5040,U,3817.0,U,S,417506.0,0.0,33.6714749,-84.25182729999999
525 State Route 162,Covington,GA,30016.0,$995 ,,14.0,Single-Family Home,"1,350",,3.0,3.0,2.0,2.0,,,6.0,,169.0,,1.0,4.0,1.0,4.0,1.0,4.0,99.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.553598,-83.909755,4,2015,3.14,9.77,35.9,0.865,50,2.0,11.0,0.13,0.011000000000000001,0.16,0.025,0.003,56,65,47,0,15,5,9,https://www.trulia.com/c/ca/p/ga/covington/525-state-route-162-covington-ga-30016--2353684752,4048441390.0,13.0,217.0,100600.0,1060.0,132171000000000.0,Block 1060,G5040,U,3817.0,U,S,2152274.0,0.0,33.5467178,-83.9043089
240 Creekside Trail,Covington,GA,30016.0,"$1,250 ",,122.0,Single-Family Home,,,3.0,3.0,2.0,2.0,,,6.0,,169.0,,1.0,4.0,1.0,4.0,1.0,4.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.553836,-83.943004,4,3850,3.14,9.76,35.8,0.9259999999999999,49,2.1,7.3,0.054000000000000006,0.011000000000000001,0.11,0.027000000000000003,0.00011999999999999999,45,50,39,1,28,6,10,https://www.trulia.com/c/ca/p/ga/covington/240-creekside-trl-covington-ga-30016--1072082791,4042528988.0,13.0,217.0,100902.0,2002.0,132171000000000.0,Block 2002,G5040,U,3817.0,U,S,2787738.0,2123.0,33.557678499999994,-83.9359834
441 Village Way,Lawrenceville,GA,30046.0,"$1,325 ",,9.0,Single-Family Home,"1,708",,3.0,3.0,2.0,2.0,100.0,81.0,348.0,,,,1.0,8.0,0.0,0.0,1.0,5.0,97.0,2.0,0.0,0.0,6.0,3.0,2.0,1.0,12.0,1.0,7.0,2.0,33.958968,-83.96417199999999,4,9072,3.14,9.69,36.2,0.868,48,1.8,79.0,0.031,0.0083,0.95,0.048,3.3e-07,66,73,59,6,25,8,5,https://www.trulia.com/c/ca/p/ga/lawrenceville/441-village-way-lawrenceville-ga-30046--2029544059,4032932347.0,13.0,135.0,50545.0,3003.0,131351000000000.0,Block 3003,G5040,U,3817.0,U,S,690710.0,968.0,33.9585006,-83.9685561
